IDgroup,GroupMembers,Name_Last,Ocurrence_LastName,HomePlanet,CryoSleep,Destination,Age,VIP,ExpRS,ExpFC,ExpSM,ExpSpa,ExpVR,Cabin_Deck,Cabin_num,Cabin_isPort,ExpTotal,Exp_zero,Transported
1033,1,Gonzaley,2.0,Earth,1.0,Trappist,61,0.0,0,0,0,0,0,G,154,1.0,0,True,True
1034,1,Cleman,5.0,Earth,0.0,Trappist,31,0.0,0,0,0,675,213,G,155,1.0,888,False,False
1035,1,Bra,5.0,Mars,0.0,Cancri,13,0.0,4,0,1973,0,39,F,214,1.0,2016,False,True
1036,1,Georgasey,16.0,Earth,1.0,PSO,24,0.0,0,0,0,0,0,G,161,0.0,0,True,True
1038,1,Knoxonway,8.0,Earth,0.0,Trappist,47,0.0,0,306,84,499,0,G,163,0.0,889,False,False
1040,1,Mcbritts,5.0,Earth,0.0,PSO,15,0.0,521,162,62,5,0,G,164,0.0,750,False,True
1041,1,Heedry,3.0,Europa,1.0,Trappist,46,0.0,0,0,0,0,0,E,326,0.0,0,True,True
1043,1,Talls,4.0,Earth,0.0,Trappist,49,0.0,0,0,1526,960,0,F,215,1.0,2486,False,False
1045,2,Unteckery,8.0,Europa,0.0,Trappist,37,0.0,0,0,0,0,0,C,38,1.0,0,True,False
1045,2,Unteckery,8.0,Europa,0.0,Trappist,44,0.0,0,2349,7,815,10896,C,38,1.0,14067,False,False
1046,1,Beachez,7.0,Earth,0.0,Trappist,16,0.0,507,0,0,0,287,F,196,0.0,794,False,False
1047,1,,,Earth,1.0,Trappist,58,0.0,0,0,0,0,0,G,156,1.0,0,True,True
1048,1,Mcdon,4.0,Earth,0.0,Trappist,20,0.0,0,537,612,3,0,F,216,1.0,1152,False,True
1049,2,Prie,10.0,Mars,1.0,Cancri,36,0.0,0,0,0,0,0,F,217,1.0,0,True,True
1049,2,Prie,10.0,Mars,1.0,Trappist,31,0.0,0,0,0,0,0,F,217,1.0,0,True,True
1051,1,Warrison,7.0,Earth,0.0,Trappist,21,0.0,2,447,81,74,330,F,197,0.0,934,False,False
1052,1,Gallard,10.0,Earth,0.0,Cancri,22,0.0,1015,0,21,0,0,F,198,0.0,1036,False,False
1053,1,Colleruces,9.0,Earth,0.0,PSO,27,0.0,182,0,0,0,376,F,199,0.0,558,False,False
1054,1,Valexandez,8.0,Earth,0.0,Trappist,58,0.0,0,0,828,0,96,F,200,0.0,924,False,True
1056,2,Ble,9.0,Mars,1.0,Trappist,38,0.0,0,0,0,0,0,F,218,1.0,0,True,True
1056,2,Ble,9.0,Mars,1.0,Cancri,30,0.0,0,0,0,0,0,F,218,1.0,0,True,True
1057,1,Braned,4.0,Europa,1.0,Cancri,20,0.0,0,0,0,0,0,C,39,1.0,0,True,True
1058,1,Ingston,11.0,Earth,0.0,Trappist,19,0.0,0,0,27,53,677,F,201,0.0,757,False,False
1060,1,Clayson,3.0,Earth,0.0,Trappist,57,0.0,1051,20,157,21,689,G,166,0.0,1938,False,False
1062,1,Wolffy,11.0,Earth,0.0,Trappist,26,0.0,0,773,48,0,149,F,219,1.0,970,False,False
1063,2,Ingwhed,5.0,Europa,0.0,Trappist,38,0.0,0,3262,0,295,1374,B,38,1.0,4931,False,True
1063,2,Ingwhed,5.0,Europa,1.0,Trappist,15,0.0,0,0,0,0,0,B,38,1.0,0,True,True
1065,1,Jaf,3.0,Mars,1.0,Trappist,28,0.0,0,0,0,0,0,F,202,0.0,0,True,True
1066,1,Staf,7.0,Mars,1.0,Trappist,35,0.0,0,0,0,0,0,F,220,1.0,0,True,True
1068,1,Pughanders,5.0,Earth,1.0,PSO,38,0.0,0,0,0,0,0,G,167,0.0,0,True,False
1071,1,Dingauge,2.0,Europa,0.0,Trappist,35,0.0,415,1328,0,14,60,T,0,1.0,1817,False,False
1075,2,Objeciane,6.0,Europa,1.0,Trappist,14,0.0,0,0,0,0,0,B,41,0.0,0,True,True
1075,2,Objeciane,6.0,Europa,1.0,Trappist,27,0.0,0,0,0,0,0,B,41,0.0,0,True,True
1076,1,Scheron,6.0,Earth,1.0,Trappist,25,0.0,0,0,0,0,0,G,161,1.0,0,True,False
1077,1,Bardinard,11.0,Earth,0.0,Trappist,37,0.0,0,113,0,283,455,G,162,1.0,851,False,False
1078,1,Ewins,6.0,Earth,0.0,Cancri,25,0.0,79,709,0,0,0,E,60,1.0,788,False,False
1079,1,Traverdy,8.0,Earth,0.0,Cancri,41,0.0,638,0,133,0,71,G,163,1.0,842,False,False
1080,1,Parte,5.0,Mars,0.0,Trappist,50,0.0,202,0,1108,0,0,F,204,0.0,1310,False,False
1082,1,Traie,7.0,Mars,0.0,Trappist,33,0.0,694,0,60,564,0,F,205,0.0,1318,False,False
1083,3,Sfin,6.0,Mars,1.0,Trappist,27,0.0,0,0,0,0,0,F,206,0.0,0,True,True
1083,3,Sfin,6.0,Mars,1.0,Trappist,23,0.0,0,0,0,0,0,F,206,0.0,0,True,True
1083,3,Sfin,6.0,Mars,0.0,Trappist,18,0.0,556,0,0,852,6,F,206,0.0,1414,False,True
1084,1,Holcompson,10.0,Earth,0.0,Trappist,31,0.0,0,1,0,16,843,F,207,0.0,860,False,False
1085,1,Wagnerray,13.0,Earth,1.0,Trappist,54,0.0,0,0,0,0,0,G,165,1.0,0,True,False
1086,5,Carpennels,9.0,Earth,1.0,Trappist,0,0.0,0,0,0,0,0,G,166,1.0,0,True,True
1086,5,Willangsey,12.0,Earth,0.0,Trappist,11,0.0,0,0,0,0,0,G,166,1.0,0,True,False
1086,5,Willangsey,12.0,Earth,1.0,Trappist,4,0.0,0,0,0,0,0,G,166,1.0,0,True,False
1086,5,Willangsey,12.0,Earth,0.0,Trappist,19,0.0,0,0,0,641,0,E,61,1.0,641,False,True
1086,5,Willangsey,12.0,Earth,0.0,Trappist,7,0.0,0,0,0,0,0,G,166,1.0,0,True,True
1088,1,Pottney,4.0,Earth,1.0,PSO,20,0.0,0,0,0,0,0,G,169,0.0,0,True,False
1089,2,Pronfraked,6.0,Europa,1.0,Cancri,33,0.0,0,0,0,0,0,D,41,1.0,0,True,True
1089,2,Pronfraked,6.0,Europa,0.0,Trappist,26,0.0,0,565,1,677,794,D,41,1.0,2037,False,False
1091,1,Miste,1.0,Mars,1.0,Trappist,35,0.0,0,0,0,0,0,F,223,1.0,0,True,True
1093,1,Winie,8.0,Mars,0.0,Trappist,23,0.0,1862,59,18,192,0,D,42,1.0,2131,False,True
1094,1,Webstenson,6.0,Earth,0.0,Trappist,60,0.0,437,2,0,0,365,F,224,1.0,804,False,False
1095,1,Drelcate,6.0,Europa,1.0,Trappist,34,0.0,0,0,0,0,0,E,325,0.0,0,True,True
1096,1,Simson,10.0,Earth,0.0,Trappist,26,0.0,233,0,0,0,488,G,170,0.0,721,False,False
1097,1,Weeke,5.0,Mars,1.0,Trappist,42,0.0,0,0,0,0,0,E,76,0.0,0,True,True
1099,1,Mcneiley,8.0,Earth,0.0,PSO,22,0.0,0,78,642,0,0,F,225,1.0,720,False,False
1100,4,Cuche,5.0,Mars,0.0,Trappist,18,0.0,490,355,298,245,0,F,226,1.0,1388,False,False
1100,4,Cuche,5.0,Mars,0.0,Trappist,5,0.0,0,0,0,0,0,F,226,1.0,0,True,True
1100,4,Cuche,5.0,Mars,0.0,Trappist,18,0.0,787,0,106,1710,0,F,226,1.0,2603,False,False
1100,4,Frité,3.0,Mars,0.0,Trappist,29,0.0,528,271,99,0,130,E,62,1.0,1028,False,False
1102,1,Dan,5.0,Mars,0.0,PSO,39,0.0,173,0,660,1,781,F,227,1.0,1615,False,False
1105,1,Willangsey,12.0,Earth,0.0,Trappist,17,0.0,82,0,263,16,515,F,208,0.0,876,False,False
1108,2,Seen,7.0,Mars,0.0,Trappist,58,0.0,55,0,756,246,100,F,211,0.0,1157,False,False
1108,2,,,Mars,1.0,Trappist,5,0.0,0,0,0,0,0,F,211,0.0,0,True,True
1110,2,Ennalve,6.0,Europa,0.0,Trappist,23,0.0,0,24,0,55,7516,C,42,0.0,7595,False,False
1110,2,Ennalve,6.0,Europa,0.0,Cancri,26,0.0,8,6138,0,3,754,C,42,0.0,6903,False,True
1112,1,Opshaft,5.0,Europa,0.0,Cancri,40,0.0,0,4076,6124,58,100,B,39,1.0,10358,False,True
1113,1,Fielsenders,8.0,Earth,0.0,Trappist,20,0.0,0,0,0,0,719,E,78,0.0,719,False,True
1114,2,Kidne,7.0,Mars,0.0,Trappist,38,1.0,936,0,363,0,0,E,79,0.0,1299,False,False
1114,2,Kidne,7.0,Mars,0.0,Trappist,31,0.0,0,0,0,0,0,E,79,0.0,0,True,False
1115,1,Oneidson,7.0,Earth,1.0,Trappist,34,0.0,0,0,0,0,0,G,173,0.0,0,True,True
1116,3,Barnolaney,8.0,Earth,0.0,Trappist,9,0.0,0,0,0,0,0,G,174,0.0,0,True,True
1116,3,Barnolaney,8.0,Earth,0.0,Trappist,36,0.0,0,3011,0,0,98,G,696,0.0,3109,False,True
1116,3,Barnolaney,8.0,Earth,1.0,Trappist,26,0.0,0,0,0,0,0,G,174,0.0,0,True,True
1117,1,Andackson,8.0,Earth,0.0,Trappist,18,0.0,855,0,51,0,0,E,63,1.0,906,False,False
1121,1,Burnerez,9.0,Earth,0.0,PSO,55,0.0,98,46,0,743,0,F,229,1.0,887,False,True
1123,1,Praded,5.0,Europa,0.0,Trappist,28,0.0,0,402,0,135,9010,B,40,1.0,9547,False,False
1127,1,Dishocatal,5.0,Europa,1.0,Cancri,18,0.0,0,0,0,0,0,B,43,0.0,0,True,True
1129,1,Bellyonsley,4.0,Earth,0.0,Trappist,28,0.0,2,0,0,787,3,E,80,0.0,792,False,False
1130,2,Cako,7.0,Mars,1.0,Trappist,23,0.0,0,0,0,0,0,E,81,0.0,0,True,False
1130,2,Cako,7.0,Mars,0.0,Cancri,20,0.0,331,3,3505,199,17,D,38,0.0,4055,False,True
1132,1,Benney,13.0,Earth,1.0,Trappist,22,0.0,0,0,0,0,0,G,696,1.0,0,True,False
1133,1,Lake,11.0,Mars,0.0,Trappist,27,0.0,0,0,0,0,0,E,64,1.0,0,True,True
1134,1,Sobvisted,2.0,Europa,1.0,Cancri,13,0.0,0,0,0,0,0,E,312,1.0,0,True,True
1136,1,Bowenasey,3.0,Earth,0.0,Trappist,32,0.0,0,1755,0,0,67,G,175,0.0,1822,False,True
1140,3,Sofraten,7.0,Europa,0.0,Trappist,53,0.0,0,143,1632,3,756,B,46,0.0,2534,False,True
1140,3,Sofraten,7.0,Europa,1.0,Trappist,34,0.0,0,0,0,0,0,B,46,0.0,0,True,True
1140,3,Sofraten,7.0,Europa,1.0,Cancri,42,0.0,0,0,0,0,0,B,46,0.0,0,True,True
1141,1,Simstravery,8.0,Earth,1.0,Trappist,19,0.0,0,0,0,0,0,G,176,0.0,0,True,True
1142,1,Pugherman,6.0,Earth,0.0,Trappist,54,0.0,0,0,0,0,908,G,173,1.0,908,False,True
1144,3,Barnolderg,12.0,Earth,0.0,Trappist,12,0.0,0,0,0,0,0,G,177,0.0,0,True,True
1144,3,Barnolderg,12.0,Earth,0.0,Trappist,35,0.0,482,0,884,0,30,F,217,0.0,1396,False,False
1144,3,Barnolderg,12.0,Earth,0.0,Trappist,55,0.0,412,97,3,0,300,G,177,0.0,812,False,False
1146,1,Roses,9.0,Earth,0.0,Cancri,26,0.0,620,0,187,0,1304,F,232,1.0,2111,False,False
1147,1,Semageary,4.0,Europa,1.0,Trappist,49,0.0,0,0,0,0,0,B,42,1.0,0,True,True
1148,7,Clugete,13.0,Europa,1.0,Cancri,22,0.0,0,0,0,0,0,C,42,1.0,0,True,True
1148,7,Clugete,13.0,Europa,0.0,Cancri,34,0.0,0,122,2138,7368,1213,C,42,1.0,10841,False,False
1148,7,Clugete,13.0,Europa,0.0,Trappist,30,0.0,0,5225,0,8,1933,C,42,1.0,7166,False,False
1148,7,Clugete,13.0,Europa,0.0,Cancri,39,0.0,0,5212,2,118,61,E,337,1.0,5393,False,True
1148,7,Clugete,13.0,Europa,1.0,Trappist,14,0.0,0,0,0,0,0,C,42,1.0,0,True,True
1148,7,Clugete,13.0,Europa,1.0,Trappist,29,0.0,0,0,0,0,0,C,42,1.0,0,True,True
1148,7,Clugete,13.0,Europa,0.0,Cancri,34,0.0,2386,841,76,26,1693,C,42,1.0,5022,False,False
1149,5,Logannon,14.0,Earth,0.0,Cancri,8,0.0,0,0,0,0,0,G,178,0.0,0,True,True
1149,5,Quinnerettt,8.0,Earth,0.0,Trappist,7,0.0,0,0,0,0,0,G,178,0.0,0,True,False
1149,5,Quinnerettt,8.0,Earth,1.0,Trappist,3,0.0,0,0,0,0,0,G,178,0.0,0,True,False
1149,5,Vaught,3.0,Earth,0.0,Trappist,0,0.0,0,0,0,0,0,G,178,0.0,0,True,False
1149,5,Quinnerettt,8.0,Earth,0.0,Cancri,10,0.0,0,0,0,0,0,G,178,0.0,0,True,False
1150,1,Brookes,6.0,Earth,1.0,Cancri,16,0.0,0,0,0,0,0,G,179,0.0,0,True,False
1152,1,Coflé,5.0,Mars,0.0,Trappist,41,0.0,29,0,1095,0,4,F,218,0.0,1128,False,False
1153,1,Corman,9.0,Earth,1.0,Trappist,18,0.0,0,0,0,0,0,G,174,1.0,0,True,True
1154,3,Ingascomet,9.0,Europa,1.0,Trappist,25,0.0,0,0,0,0,0,B,43,1.0,0,True,True
1154,3,Ingascomet,9.0,Europa,1.0,Trappist,32,0.0,0,0,0,0,0,B,43,1.0,0,True,True
1154,3,Ingascomet,9.0,Europa,1.0,Cancri,26,0.0,0,0,0,0,0,B,43,1.0,0,True,True
1155,2,,,Earth,0.0,Trappist,26,0.0,131,799,0,0,16,F,233,1.0,946,False,False
1155,2,Hessey,5.0,Earth,1.0,Trappist,18,0.0,0,0,0,0,0,G,175,1.0,0,True,True
1156,2,Motter,2.0,Europa,0.0,Trappist,27,0.0,0,2987,2,3072,67,B,47,0.0,6128,False,False
1156,2,Motter,2.0,Europa,1.0,Trappist,26,0.0,0,0,0,0,0,B,47,0.0,0,True,True
1161,2,Anderking,2.0,Europa,0.0,Cancri,28,0.0,0,11330,72,43,461,B,48,0.0,11906,False,True
1161,2,Anderking,2.0,Europa,0.0,Cancri,19,0.0,0,1291,0,16139,687,B,48,0.0,18117,False,False
1162,1,Radisiouss,4.0,Europa,0.0,Trappist,31,0.0,0,1847,0,103,694,C,45,0.0,2644,False,True
1163,1,,,Earth,0.0,Cancri,35,0.0,0,1328,5,0,7,F,235,1.0,1340,False,True
1165,4,Heermy,4.0,Europa,0.0,Cancri,46,0.0,0,7201,0,32,2587,B,44,1.0,9820,False,False
1165,4,Heermy,4.0,Europa,0.0,Trappist,37,0.0,636,333,0,205,67,B,44,1.0,1241,False,False
1165,4,Waring,10.0,Europa,1.0,Trappist,29,0.0,0,0,0,0,0,B,44,1.0,0,True,True
1165,4,Waring,10.0,Europa,1.0,Trappist,17,0.0,0,0,0,0,0,B,44,1.0,0,True,True
1166,1,Shoeweely,6.0,Europa,0.0,Cancri,30,0.0,0,3564,926,1,1920,C,43,1.0,6411,False,False
1167,1,Terry,10.0,Mars,1.0,Trappist,28,0.0,0,0,0,0,0,F,236,1.0,0,True,True
1168,1,Hughriend,9.0,Earth,0.0,Trappist,16,0.0,0,58,12,68,653,E,69,1.0,791,False,False
1169,1,Sin,6.0,Mars,0.0,Trappist,40,0.0,2357,0,9,0,0,F,221,0.0,2366,False,False
1170,1,Mcneiley,8.0,Earth,0.0,Trappist,23,0.0,0,0,279,0,512,E,83,0.0,791,False,False
1173,1,Gallandez,6.0,Earth,0.0,PSO,24,0.0,96,592,12,0,0,G,182,0.0,700,False,True
1174,1,Lessonerry,3.0,Earth,1.0,Trappist,36,0.0,0,0,0,0,0,G,176,1.0,0,True,True
1175,1,Brin,4.0,Mars,1.0,Trappist,34,0.0,0,0,0,0,0,F,223,0.0,0,True,True
1177,1,Wasterivel,4.0,Europa,1.0,Trappist,59,0.0,0,0,0,0,0,C,44,1.0,0,True,True
1178,1,Summington,10.0,Earth,0.0,Trappist,20,0.0,0,0,600,0,0,F,224,0.0,600,False,False
1179,1,Dischod,6.0,Europa,1.0,Trappist,15,0.0,0,0,0,0,0,B,49,0.0,0,True,True
1180,1,Irwines,5.0,Earth,0.0,Trappist,19,0.0,0,79,957,4,0,F,225,0.0,1040,False,False
1182,3,Pota,9.0,Mars,1.0,Cancri,64,0.0,0,0,0,0,0,F,237,1.0,0,True,True
1182,3,Pota,9.0,Mars,0.0,Trappist,24,0.0,2997,0,3,0,7,E,70,1.0,3007,False,True
1182,3,Pota,9.0,Mars,0.0,Trappist,23,0.0,60,1356,0,0,0,F,237,1.0,1416,False,True
1185,1,Nutty,4.0,Mars,0.0,Trappist,30,0.0,221,0,0,679,0,E,71,1.0,900,False,False
1186,5,Browlerson,15.0,Earth,0.0,Trappist,0,0.0,0,0,0,0,0,G,183,0.0,0,True,True
1186,5,Browlerson,15.0,Earth,0.0,Trappist,8,0.0,0,0,0,0,0,G,183,0.0,0,True,False
1186,5,Browlerson,15.0,Earth,1.0,Trappist,1,0.0,0,0,0,0,0,G,183,0.0,0,True,False
1186,5,Browlerson,15.0,Earth,0.0,Trappist,48,0.0,0,33,654,0,113,F,227,0.0,800,False,True
1186,5,Browlerson,15.0,Earth,0.0,Trappist,12,0.0,0,0,0,0,0,G,183,0.0,0,True,False
1187,3,Matts,11.0,Earth,0.0,Trappist,30,0.0,0,575,180,4,44,F,228,0.0,803,False,False
1187,3,Matts,11.0,Earth,0.0,Trappist,10,0.0,0,0,0,0,0,G,184,0.0,0,True,False
1187,3,Matts,11.0,Earth,0.0,Trappist,11,0.0,0,0,0,0,0,G,184,0.0,0,True,False
1188,1,Sorticbar,2.0,Europa,0.0,Trappist,58,0.0,204,4227,0,3026,61,C,46,1.0,7518,False,False
1190,1,Carpennels,9.0,Earth,0.0,Trappist,52,0.0,0,243,464,71,8,E,72,1.0,786,False,True
1191,1,Santry,11.0,Earth,0.0,Trappist,36,0.0,0,0,0,0,1583,F,229,0.0,1583,False,False
1192,1,Moodman,14.0,Earth,0.0,Trappist,32,0.0,600,670,0,187,0,F,238,1.0,1457,False,False
1193,2,Presstic,5.0,Europa,1.0,Trappist,16,0.0,0,0,0,0,0,B,50,0.0,0,True,True
1193,2,Presstic,5.0,Europa,1.0,Cancri,25,0.0,0,0,0,0,0,B,50,0.0,0,True,True
1195,1,Lancis,3.0,Earth,0.0,Cancri,28,0.0,2,558,0,0,0,F,239,1.0,560,False,True
1197,1,Folhal,8.0,Europa,0.0,Cancri,32,1.0,0,122,3700,337,1388,B,45,1.0,5547,False,False
1198,1,Tie,3.0,Mars,0.0,Trappist,28,0.0,42,1116,0,0,0,F,922,1.0,1158,False,True
1199,1,Hubbarnett,4.0,Earth,0.0,Trappist,16,0.0,0,0,752,0,235,E,73,1.0,987,False,False
1203,1,Unrent,4.0,Europa,0.0,Cancri,50,1.0,0,5473,0,703,6381,B,51,0.0,12557,False,False
1206,1,Powery,14.0,Earth,0.0,Trappist,20,0.0,71,8,513,354,0,F,241,1.0,946,False,False
1208,1,Blainson,4.0,Earth,0.0,Trappist,23,0.0,587,0,6,30,200,G,178,1.0,823,False,False
1210,2,Brooker,4.0,Earth,1.0,Trappist,45,0.0,0,0,0,0,0,G,179,1.0,0,True,True
1210,2,Brooker,4.0,Earth,0.0,Trappist,23,0.0,393,510,0,0,5,G,179,1.0,908,False,False
1211,7,Alvasquez,8.0,Earth,1.0,PSO,53,0.0,0,0,0,0,0,G,186,0.0,0,True,False
1211,7,Alvasquez,8.0,Earth,1.0,Trappist,8,0.0,0,0,0,0,0,G,186,0.0,0,True,False
1211,7,Pollarkeeks,12.0,Earth,1.0,Trappist,6,0.0,0,0,0,0,0,G,186,0.0,0,True,True
1211,7,Pollarkeeks,12.0,Earth,1.0,Trappist,3,0.0,0,0,0,0,0,G,186,0.0,0,True,False
1211,7,Alvasquez,8.0,Earth,0.0,Cancri,13,0.0,1,212,843,78,10,F,232,0.0,1144,False,True
1211,7,Alvasquez,8.0,Earth,1.0,Trappist,60,0.0,0,0,0,0,0,G,186,0.0,0,True,False
1211,7,Pollarkeeks,12.0,Earth,0.0,Cancri,1,0.0,0,0,0,0,0,G,186,0.0,0,True,True
1212,1,Vales,10.0,Earth,0.0,Trappist,40,0.0,0,1,195,560,0,G,180,1.0,756,False,False
1213,1,Mckinsond,13.0,Earth,0.0,Trappist,51,0.0,0,130,800,0,4,F,242,1.0,934,False,True
1214,1,Fulloydez,14.0,Earth,1.0,Cancri,31,0.0,0,0,0,0,0,G,181,1.0,0,True,True
1215,1,Huntt,5.0,Earth,1.0,Trappist,28,0.0,0,0,0,0,0,G,187,0.0,0,True,True
1216,1,Pentss,9.0,Earth,0.0,Trappist,20,0.0,65,905,0,0,0,G,182,1.0,970,False,True
1218,1,Gilleranks,10.0,Earth,0.0,Trappist,14,0.0,0,0,0,2143,7,F,243,1.0,2150,False,False
1220,1,Fanchy,3.0,Europa,0.0,Trappist,23,0.0,0,592,0,345,810,E,76,1.0,1747,False,False
1221,2,Alfordonard,8.0,Earth,0.0,Trappist,4,0.0,0,0,0,0,0,G,188,0.0,0,True,False
1221,2,Alfordonard,8.0,Earth,0.0,Trappist,20,0.0,0,0,0,1608,1,E,87,0.0,1609,False,False
1222,1,Hubert,2.0,Earth,0.0,Trappist,75,0.0,0,493,0,131,132,G,183,1.0,756,False,False
1223,1,Coweboded,8.0,Europa,1.0,Cancri,24,0.0,0,0,0,0,0,C,48,0.0,0,True,True
1225,1,Morrodgers,7.0,Earth,0.0,Trappist,18,0.0,2,1311,60,28,1,F,244,1.0,1402,False,True
1228,2,Purle,7.0,Mars,1.0,Trappist,21,0.0,0,0,0,0,0,F,922,0.0,0,True,True
1228,2,Purle,7.0,Mars,0.0,Trappist,59,0.0,142,0,907,0,0,E,89,0.0,1049,False,True
1229,1,Floydendley,5.0,Earth,0.0,Trappist,27,0.0,0,0,863,33,2,F,245,1.0,898,False,True
1230,1,Gainebergan,16.0,Earth,0.0,Trappist,38,0.0,354,34,0,291,229,G,189,0.0,908,False,False
1231,1,Emead,9.0,Mars,1.0,Trappist,41,0.0,0,0,0,0,0,E,77,1.0,0,True,False
1232,2,Geraing,5.0,Europa,1.0,Trappist,36,0.0,0,0,0,0,0,C,49,0.0,0,True,True
1232,2,Geraing,5.0,Europa,0.0,Cancri,29,0.0,0,42,0,4651,661,C,49,0.0,5354,False,False
1233,1,Burryerson,4.0,Earth,1.0,PSO,22,0.0,0,0,0,0,0,G,184,1.0,0,True,True
1234,1,Lambles,8.0,Earth,0.0,PSO,23,0.0,0,0,1250,0,0,F,236,0.0,1250,False,True
1235,1,Scottuez,7.0,Earth,0.0,Trappist,32,0.0,27,393,1061,27,0,F,237,0.0,1508,False,True
1236,1,Lancock,2.0,Earth,0.0,Cancri,21,0.0,614,43,0,1,0,F,246,1.0,658,False,False
1238,2,Pronfraked,6.0,Europa,0.0,Trappist,26,0.0,0,1026,3301,831,356,C,50,0.0,5514,False,True
1238,2,,,Europa,1.0,Trappist,61,0.0,0,0,0,0,0,B,53,0.0,0,True,True
1239,1,Klindsey,7.0,Earth,0.0,PSO,30,0.0,585,13,122,40,105,E,78,1.0,865,False,True
1240,1,Bookson,5.0,Earth,0.0,Trappist,40,0.0,889,185,0,0,28,F,238,0.0,1102,False,True
1242,1,Clugeadry,2.0,Europa,0.0,Cancri,37,0.0,0,4677,0,115,223,C,48,1.0,5015,False,True
1243,2,Drivery,4.0,Europa,0.0,Trappist,41,0.0,0,4224,0,1374,1281,A,9,1.0,6879,False,False
1243,2,Oderient,2.0,Europa,0.0,Trappist,32,0.0,8168,69,11,371,0,A,9,1.0,8619,False,False
1246,1,Schmondez,9.0,Earth,0.0,Trappist,30,0.0,0,192,0,565,0,G,185,1.0,757,False,False
1248,1,Ewiseston,12.0,Earth,0.0,PSO,27,0.0,0,226,0,0,0,F,239,0.0,226,False,True
1250,1,Torrez,14.0,Earth,0.0,Trappist,22,0.0,0,17,0,61,567,F,240,0.0,645,False,False
1254,2,Breke,5.0,Mars,0.0,Trappist,54,0.0,704,0,431,0,47,D,44,0.0,1182,False,False
1254,2,Breke,5.0,Mars,0.0,Trappist,27,0.0,4,0,896,229,0,F,241,0.0,1129,False,False
1255,2,Potte,8.0,Mars,1.0,Trappist,52,0.0,0,0,0,0,0,F,242,0.0,0,True,True
1255,2,Potte,8.0,Mars,1.0,Trappist,15,0.0,0,0,0,0,0,F,242,0.0,0,True,True
1256,1,Erpie,4.0,Mars,0.0,Trappist,27,0.0,1277,0,1,10,9,E,92,0.0,1297,False,False
1258,1,Cowsearney,2.0,Europa,0.0,Cancri,30,0.0,0,3628,289,1737,4987,A,10,1.0,10641,False,False
1259,1,Mcguirez,7.0,Earth,0.0,Trappist,19,0.0,0,0,619,0,142,F,243,0.0,761,False,False
1260,1,Scotterkins,6.0,Earth,1.0,PSO,22,0.0,0,0,0,0,0,G,186,1.0,0,True,True
1261,1,Healted,10.0,Europa,0.0,Cancri,43,0.0,1365,3106,0,50,2313,C,49,1.0,6834,False,False
1263,1,Vloaf,16.0,Mars,0.0,Trappist,25,0.0,1084,1,66,0,5,F,244,0.0,1156,False,False
1264,1,Roberrenn,2.0,Earth,0.0,Trappist,51,0.0,0,1,0,51,945,E,79,1.0,997,False,False
1267,1,Jacostaffey,9.0,Earth,1.0,PSO,34,0.0,0,0,0,0,0,G,191,0.0,0,True,True
1269,1,Pane,5.0,Mars,0.0,Trappist,21,0.0,2066,0,15,0,1,E,80,1.0,2082,False,False
1271,1,Hubbarrison,9.0,Earth,1.0,PSO,21,0.0,0,0,0,0,0,G,189,1.0,0,True,False
1273,1,Cruzaley,5.0,Earth,0.0,Trappist,23,0.0,0,0,0,759,0,F,246,0.0,759,False,False
1274,1,Willangsey,12.0,Earth,0.0,Cancri,38,0.0,0,0,591,40,173,F,254,1.0,804,False,False
1278,1,Howayery,3.0,Earth,1.0,Trappist,30,0.0,0,0,0,0,0,G,190,1.0,0,True,False
1279,1,Dynigic,5.0,Europa,1.0,Cancri,31,0.0,0,0,0,0,0,C,50,1.0,0,True,True
1280,1,Leton,5.0,Earth,0.0,PSO,44,0.0,0,178,482,0,0,F,257,1.0,660,False,True
1281,1,Tranciams,12.0,Earth,1.0,Trappist,14,0.0,0,0,0,0,0,G,193,0.0,0,True,False
1282,1,Handertiz,10.0,Earth,1.0,PSO,18,0.0,0,0,0,0,0,G,191,1.0,0,True,False
1283,1,Burchanez,6.0,Earth,0.0,Trappist,19,0.0,6,413,1,714,0,G,194,0.0,1134,False,False
1284,1,Knité,2.0,Mars,1.0,Trappist,28,0.0,0,0,0,0,0,F,247,0.0,0,True,True
1285,1,Weaverays,8.0,Earth,0.0,Cancri,36,0.0,286,415,16,0,0,F,258,1.0,717,False,False
1286,1,Fache,7.0,Mars,1.0,Trappist,10,0.0,0,0,0,0,0,F,248,0.0,0,True,True
1287,3,Pimne,10.0,Mars,1.0,Trappist,1,0.0,0,0,0,0,0,F,259,1.0,0,True,True
1287,3,,,Mars,1.0,Cancri,4,0.0,0,0,0,0,0,F,259,1.0,0,True,True
1287,3,Pimne,10.0,Mars,0.0,Trappist,21,0.0,733,0,1084,1,43,F,259,1.0,1861,False,False
1288,1,Flemaney,9.0,Earth,0.0,Trappist,24,0.0,621,0,0,0,0,G,192,1.0,621,False,False
1289,2,Fultz,9.0,Earth,0.0,Trappist,8,0.0,0,0,0,0,0,G,195,0.0,0,True,False
1289,2,Fultz,9.0,Earth,0.0,Trappist,18,0.0,789,0,2,0,19,G,195,0.0,810,False,False
1291,1,Ponie,2.0,Mars,0.0,Trappist,33,0.0,1758,59,4,0,0,F,260,1.0,1821,False,False
